"API","BOE_Prod_2yr","BOE_Prod_6mon","TOC","Permeability...d.","Brittleness","Porosity","Thickness","Vclay","TVD","Surf.Lat","Surf.Lon","Lateral..ft.","GPI","Proppant.per.GPI..lb.ft.","Fluid.per.GPI..gal.ft.","Total.Proppant.Volume","Total.Fluid","API.Gravity","Fluid.Type","On.Stream"
"4247942525",559100,180946.5,5.02,1.08,26.6,0.107,93,0.17,8724,28.0188,-99.76122,6922,6666,1672.067207,1075.327183,11146000,7168131,64.5,"XLINK",2014-05-01
"4228333517",150266.5,47333,3.32,0.41,28.7,0.074,118,0.22,9042,28.5253,-98.92236,6534,6276,2183.556405,1703.004461,13704000,10688056,40.20000076,"XLINK",2014-05-01
"4228334495",205104.5,75466.5,3.08,0.32,27.4,0.067,109,0.31,7632,28.48841,-99.31567,6643,6374,1226.54534,806.0196109,7818000,5137569,42,"XLINK",2014-05-01
"4228533745",94592.5,56880,2.4,0.14,22.4,0.055,137,0.35,10425,29.59923,-97.16217,4645,4455,1778.226712,1595.702132,7922000,7108853,41,"XLINK",2014-05-01
"4231135498",176083.5,90476.5,2.66,0.19,29.8,0.06,133,0.26,10394,28.54867,-98.52421,4751,4554,1360.122969,1778.241765,6194000,8098113,42.59999847,"XLINK",2014-05-01
"4212734654",279870.5,100649,4.26,0.62,26.5,0.092,175,0.22,6412,28.23264,-99.96277,7563,7248,1212.196468,813.7041943,8786000,5897728,44.29999924,"XLINK",2014-05-01
"4228334388",277698,124534,3.18,0.38,29.8,0.071,112,0.23,8639,28.56079,-98.9138,7278,6970,1841.319943,1783.38307,12834000,12430180,38,"SLKW",2014-05-01
"4201334940",138208,61519,2.85,0.22,28.5,0.064,72,0.29,8121,28.83995,-98.47652,7168,6858,1602.79965,1490.998104,10992000,10225265,35,"SLKW",2014-05-01
"4231135863",39296,960,3.44,0.4,29.1,0.076,150,0.22,10501,28.41631,-98.74738,5439,5200,1913.461538,1545.362115,9950000,8035883,41,"SLKW",2014-05-01
"4231135606",97430.5,60698.5,3.65,0.43,28.7,0.08,212,0.2,11645,28.34866,-98.6604,4618,4411,655.6336432,610.6043981,2892000,2693376,58.90000153,"XLINK",2014-05-01
"4214933337",115132.5,54528,2.22,0.15,24.3,0.052,108,0.33,9592,29.69656,-97.15005,5863,5600,1022.142857,674.2458929,5724000,3775777,40,"XLINK",2014-05-01
"4229735325",197928,117376.5,3.39,0.44,28.1,0.076,194,0.24,12892,28.5435,-98.18363,5174,4936,897.8930308,1208.076175,4432000,5963064,60,"XLINK",2014-05-01
"4228334674",284339.5,206650,3.12,0.35,29.4,0.069,125,0.23,9201,28.50038,-98.88401,5957,5673,1911.510665,1291.444738,10844000,7326366,46,"SLKW",2014-05-01
"4250733069",83058,24407,3.35,0.43,27.6,0.074,173,0.25,6019,28.75619,-99.75965,7252,6905,914.9891383,1570.628385,6318000,10845189,42,"SLKW",2014-05-01
"4201334858",143047,60406.5,3.15,0.3,27.8,0.07,76,0.28,8240,28.78412,-98.55431,7410,7055,1168.77477,1197.414741,8245706,8447761,35.59999847,"XLINK",2014-05-01
"4205133771",96683.5,51567,2.52,0.04,19,0.055,246,0.4,7353,30.47954,-96.74274,6026,5736,843.7935844,764.1293584,4840000,4383046,36.90000153,"XLINK",2014-05-01
"4228334444",330421,187817,3.68,0.52,27.7,0.081,125,0.22,9777,28.42173,-98.87036,7259,6899,1986.664734,1713.738948,13706000,11823085,42,"SLKW",2014-05-01
"4249332773",193031.5,74220.5,3.25,0.31,26.7,0.072,73,0.29,9293,28.95325,-98.13307,7156,6801,1320.982208,1381.19703,8984000,9393521,43,"SLKW",2014-05-01
"4225533585",275873.5,162374.5,3.59,0.47,26.1,0.079,135,0.27,11110,29.08707,-97.70393,3063,2910,3039.862543,2111.987629,8846000,6145884,43,"SLKW",2014-05-01
"4247942527",524590.5,170447.5,5.02,1.08,26.6,0.107,93,0.17,8722,28.01878,-99.76125,7145,6784,1017.099057,1215.462117,6900000,8245695,62.5,"XLINK",2014-05-01
"4250733082",173150,63834.5,2.82,0.29,30.7,0.064,135,0.25,5986,28.77945,-99.58452,9354,8880,1207.657658,690.489527,10724000,6131547,34,"XLINK",2014-05-01
"4201334949",53921.5,960,3.11,0.28,28,0.07,101,0.27,8338,28.66951,-98.74475,6737,6395,1912.118843,1758.598124,12228000,11246235,35,"SLKW",2014-05-01
"4201334920",106359,49496.5,2.95,0.28,30,0.067,110,0.24,10036,28.75047,-98.2797,5388,5112,1272.300469,1535.509977,6504000,7849527,41.90000153,"XLINK",2014-05-01
"4228533766",141256,68258.5,2.64,0.18,24.6,0.061,167,0.31,11782,29.46179,-97.21334,4989,4732,1718.934911,1392.652156,8134000,6590030,50,"XLINK",2014-05-01
"4247942685",193096,69134,4.02,0.55,27.7,0.087,51,0.22,9438,28.04896,-99.58825,6334,6007,940.2580323,971.4158482,5648130,5835295,58,"XLINK",2014-05-01
"4228533765",151522.5,76652.5,2.64,0.18,24.6,0.061,167,0.31,11724,29.46181,-97.21338,5263,4989,1666.065344,1390.564642,8312000,6937527,50,"XLINK",2014-05-01
"4225533662",191915.5,84919.5,2.29,0.17,34.3,0.053,30,0.28,10608,28.97715,-97.98253,5143,4874,1557.242511,1529.766106,7590000,7456080,38,"SLKW",2014-05-01
"4212333368",212640,84195,3.66,0.58,26.7,0.08,152,0.27,12240,29.01838,-97.72883,5256,4978,3063.479309,1568.086983,15250000,7805937,56,"XLINK",2014-05-01
"4247942526",468847,171600.5,5.02,1.08,26.6,0.107,93,0.17,8715,28.01884,-99.76118,6944,6576,1039.537713,1235.523571,6836000,8124803,67.90000153,"XLINK",2014-05-01
"4225533586",284316,162882,3.6,0.48,26,0.08,136,0.27,11137,29.0871,-97.70383,2613,2473,2955.115245,2080.135463,7308000,5144175,43.70000076,"SLKW",2014-05-01
"4201334943",106217,44759,2.82,0.22,29,0.064,72,0.29,7972,28.83523,-98.50038,6437,6077,1622.840217,1428.735725,9862000,8682427,35,"SLKW",2014-05-01
"4228334445",383517.5,190813.5,3.68,0.52,27.7,0.081,125,0.22,9766,28.42174,-98.87025,7307,6893,1980.559988,1735.410997,13652000,11962188,42,"SLKW",2014-05-01
"4201334882",83732.5,34763.5,3.22,0.32,29.2,0.073,86,0.24,10167,28.8125,-98.21193,5222,4923,946.1710339,883.8598416,4658000,4351242,45,"XLINK",2014-05-01
"4201334764",140718,80325,2.82,0.21,29.5,0.063,97,0.28,8207,28.69703,-98.72045,5097,4804,1726.894255,1423.202123,8296000,6837063,33,"SLKW",2014-05-01
"4228334443",270894,157589,3.68,0.52,27.7,0.081,125,0.22,9770,28.42173,-98.87047,7364,6936,1935.121107,1834.829441,13422000,12726377,41,"SLKW",2014-05-01
"4247942626",236119.5,85050.5,4.25,0.81,31.3,0.091,123,0.15,9753,28.16297,-99.43926,5220,4916,961.4991863,1274.754679,4726730,6266694,63,"SLKW",2014-05-01
"4228334053",127140.5,63469,3.67,0.58,27.8,0.081,125,0.22,9250,28.46427,-98.98699,5871,5529,1427.38289,1402.054078,7892000,7751957,41,"SLKW",2014-05-01
"4247942500",554191,156303.5,4.6,0.91,29,0.098,107,0.17,8868,27.99344,-99.75458,6124,5767,1650.771632,1015.355818,9520000,5855557,61.09999847,"XLINK",2014-05-01
"4231135826",69076,33192.5,2.47,0.14,30.2,0.057,113,0.27,10070,28.64081,-98.47262,4750,4472,1165.026834,848.7028175,5210000,3795399,41,"XLINK",2014-05-01
"4228334543",153793,84426.5,3.33,0.37,28.6,0.075,104,0.23,8506,28.61351,-98.85321,6924,6517,1182.445911,786.4382385,7706000,5125218,33,"XLINK",2014-05-01
"4225533273",273695,160705,4.1,0.66,26.6,0.09,139,0.23,11900,28.96218,-97.83077,6336,5959,802.819265,767.9677798,4784000,4576320,49.63000107,"XLINK",2014-05-01
"4201334883",80039,33729,3.22,0.32,29.2,0.073,86,0.24,10078,28.81254,-98.21187,5491,5155,975.7516974,1062.674491,5030000,5478087,40.20000076,"XLINK",2014-05-01
"4217733299",32366,15528,2.59,0.11,28.9,0.059,86,0.3,6808,29.27632,-97.70612,6316,5925,249.7837975,476.4908017,1479969,2823208,26,"GEL",2014-05-01
"4228334054",228684.5,118924.5,3.67,0.58,27.8,0.081,125,0.22,9221,28.46428,-98.9871,5841,5477,1543.9109,1396.190433,8456000,7646935,41,"SLKW",2014-05-01
"4231135814",48156.5,2211,3.07,0.27,28.1,0.068,105,0.26,8565,28.64043,-98.76898,6536,6124,1819.072502,1794.416558,11140000,10989007,33,"SLKW",2014-05-01
"4231135697",199943,105437,3.25,0.35,27.6,0.073,129,0.25,10662,28.58258,-98.42055,5007,4684,1267.292912,1892.021776,5936000,8862230,44.58000183,"XLINK",2014-05-01
"4229735582",92462.5,47244,3.96,0.61,27.7,0.088,149,0.2,11387,28.67937,-98.21488,5068,4741,878.2957182,663.9981017,4164000,3148015,49.90000153,"XLINK",2014-05-01
"4228333909",115571,54152,3.36,0.38,28.5,0.075,104,0.23,8507,28.61323,-98.85628,7169,6704,1179.892601,808.2118138,7910000,5418252,35,"XLINK",2014-05-01
"4212734558",91423,36907,4.09,0.41,27.6,0.088,185,0.22,6472,28.39353,-99.83203,5004,4678,1232.150492,868.0040616,5764000,4060523,52,"XLINK",2014-05-01
"4228334489",158735.5,54624,3.29,0.4,28.2,0.072,111,0.25,8506,28.57803,-98.96232,8579,8007,1559.385538,1256.957662,12486000,10064460,37.70000076,"XLINK",2014-05-01
"4201334907",141874,55173.5,3,0.25,28.5,0.068,91,0.28,8724,28.71183,-98.62185,7016,6546,2025.664528,1588.39169,13260000,10397612,33,"SLKW",2014-05-01
"4250733076",132981.5,49758,2.98,0.34,30.2,0.067,128,0.24,6175,28.78914,-99.5515,7517,7012,625.7843697,655.7045066,4388000,4597800,35,"XLINK",2014-05-01
"4228334535",113839,69121.5,3.16,0.37,29.9,0.071,134,0.23,9206,28.36726,-99.16795,4912,4575,1348.196721,1274.708634,6168000,5831792,48,"XLINK",2014-05-01
"4228334474",141605,77003,3.63,0.55,27.7,0.081,129,0.22,9553,28.43002,-98.95148,5319,4953,2113.06279,1950.101958,10466000,9658855,41,"SLKW",2014-05-01
"4231135504",4416,1536,2.45,0.14,30.1,0.056,129,0.27,10036,28.5616,-98.53047,7891,7346,1313.367819,1526.226246,9648000,11211658,44,"GEL",2014-05-01
"4225533004",304925,122189,3.11,0.38,30.5,0.07,115,0.23,11968,28.88633,-97.918,6241,5804,980.7029635,946.2518952,5692000,5492046,47.79999924,"XLINK",2014-05-01
"4231135225",167755,69903,2.62,0.15,29.3,0.06,125,0.28,10198,28.56626,-98.56977,7009,6506,1521.979711,1730.927452,9902000,11261414,39,"SLKW",2014-05-01
"4228334369",216677.5,83000.5,3.26,0.39,26,0.072,110,0.3,7602,28.48916,-99.34734,6419,5958,1575.360859,1421.394763,9386000,8468670,40.20000076,"XLINK",2014-05-01
"4247941992",547427.5,165009,4.7,0.94,28.7,0.1,103,0.17,8905,27.99889,-99.74827,6857,6363,1023.730945,1206.521452,6514000,7677096,61.20000076,"XLINK",2014-05-01
"4228334473",142578.5,82276.5,3.63,0.55,27.7,0.081,129,0.22,9541,28.43002,-98.95159,5534,5134,1957.537982,1554.633229,10050000,7981487,41,"SLKW",2014-05-01
"4229735460",264758.5,113683,3.85,0.56,27.8,0.086,161,0.22,11688,28.66079,-98.17118,6188,5733,1506.366649,949.7451596,8636000,5444889,53,"XLINK",2014-05-01
"4201334887",128848.5,51810.5,3.15,0.32,29,0.071,73,0.26,8724,28.86826,-98.31916,6708,6214,1677.502414,1417.047795,10424000,8805535,41.20000076,"SLKW",2014-05-01
"4231135762",148348,65027.5,2.63,0.15,29.3,0.06,125,0.28,10194,28.56622,-98.56987,7001,6481,1486.190403,1806.207067,9632000,11706028,40,"SLKW",2014-05-01
"4228334411",462235,336260,3.64,0.55,27.9,0.081,118,0.22,8771,28.50416,-99.00884,5971,5516,1969.180566,1420.746918,10862000,7836840,40,"SLKW",2014-05-01
"4250733071",176769,64869,2.98,0.34,30.2,0.067,128,0.24,6177,28.78917,-99.55165,8111,7486,480.8976757,583.4480363,3600000,4367692,35,"XLINK",2014-05-01
"4228334490",210680,70461,3.29,0.4,28.2,0.072,111,0.25,8513,28.57806,-98.96228,7265,6694,1579.324768,1331.48282,10572000,8912946,38.79999924,"XLINK",2014-05-01
"4225533630",22686,960,3.39,0.4,26.8,0.075,132,0.27,11206,29.11128,-97.68932,4429,4078,1967.631192,1826.890387,8024000,7450059,41,"SLKW",2014-05-01
"4250733074",111659.5,43941.5,2.8,0.27,30.2,0.064,133,0.24,6094,28.76325,-99.56356,6725,6191,582.4584074,613.3267647,3606000,3797106,34,"XLINK",2014-05-01
"4228334467",200726,125142.5,3.27,0.44,28.8,0.073,127,0.23,9227,28.4357,-99.12568,6593,6066,1337.289812,1167.726838,8112000,7083431,46,"XLINK",2014-05-01
"4201334906",125045,54568.5,3,0.25,28.5,0.068,91,0.28,8706,28.71183,-98.62196,6828,6282,2030.881885,1737.738141,12758000,10916471,33,"SLKW",2014-05-01
"4201334921",96780,51348,2.76,0.24,29.3,0.063,93,0.27,7402,28.77423,-98.79001,6107,5617,2049.492612,1383.913833,11512000,7773444,32.79999924,"XLINK",2014-05-01
"4247941982",544858,164322.5,4.7,0.94,28.7,0.1,102,0.17,8888,27.99893,-99.74623,6950,6392,1669.899875,1093.37281,10674000,6988839,60.5,"XLINK",2014-05-01
"4212333158",283821,169527.5,5,1.02,23.5,0.108,166,0.24,13035,28.98588,-97.70076,5092,4683,1001.494768,1001.668375,4690000,4690813,54,"XLINK",2014-05-01
"4228334521",111351.5,51903.5,3.43,0.44,25.8,0.076,112,0.28,7594,28.48593,-99.36245,5874,5402,866.3457979,1066.903924,4680000,5763415,41,"XLINK",2014-05-01
"4228533785",48791,45893,2.21,0.07,22.2,0.05,162,0.38,11924,29.51878,-97.13609,4666,4290,1558.508159,1509.375991,6686000,6475223,48,"XLINK",2014-05-01
"4228334497",185201.5,86156,3.1,0.32,27.4,0.068,109,0.31,7649,28.49054,-99.31197,7019,6453,1159.150783,804.8831551,7480000,5193911,42,"XLINK",2014-05-01
"4228732636",161576.5,76601,2.58,0.1,20.5,0.058,164,0.38,7537,30.26519,-96.94344,7043,6468,1119.666048,953.690167,7242000,6168468,35,"XLINK",2014-05-01
"4247942338",453823,148746.5,4.49,0.88,29.2,0.095,110,0.18,8895,27.98706,-99.7594,5705,5238,1705.231004,1144.139175,8932000,5993001,50.20000076,"XLINK",2014-05-01
"4228334516",142890.5,63570.5,3.43,0.44,25.8,0.076,112,0.28,7587,28.48596,-99.3624,5811,5333,2559.909994,1086.198762,13652000,5792698,40,"XLINK",2014-05-01
"4225533434",337263.5,141065.5,3.96,0.65,27.6,0.087,145,0.23,12306,28.95025,-97.80902,4628,4242,1461.574729,845.995521,6200000,3588713,52,"XLINK",2014-05-01
"4228732626",3840,960,2.58,0.1,20.5,0.058,164,0.38,7536,30.2652,-96.94353,6902,6325,1196.521739,1050.874625,7568000,6646782,36,"XLINK",2014-05-01
"4228334534",131536.5,77344,3.16,0.37,29.9,0.071,134,0.23,9208,28.36722,-99.168,4857,4450,1384.719101,1275.16809,6162000,5674498,48,"XLINK",2014-05-01
"4228334525",146248.5,84176.5,3.16,0.37,29.9,0.071,134,0.23,9203,28.36718,-99.16804,4890,4480,1345.982143,1249.92567,6030000,5599667,49,"XLINK",2014-05-01
"4247942536",230932,98667.5,4.74,0.88,28.1,0.102,64,0.16,8527,28.09949,-99.68927,5834,5342,823.66155,549.6712842,4400000,2936344,55.59999847,"XLINK",2014-05-01
"4229735389",274095,102577,3.52,0.54,28.9,0.079,175,0.21,12065,28.59719,-98.24388,7200,6589,661.7089088,615.8108969,4360000,4057578,49,"XLINK",2014-05-01
"4228533771",119684,68873.5,2.43,0.11,22.2,0.055,160,0.36,12311,29.46342,-97.15404,4829,4419,1351.889568,1393.07513,5974000,6155999,52,"XLINK",2014-05-01
"4250733075",114670,42041,2.8,0.27,30.2,0.063,133,0.24,6083,28.76311,-99.5636,8548,7820,1118.670077,546.1046036,8748000,4270538,34,"XLINK",2014-05-01
"4247942337",439811,148392.5,4.49,0.88,29.2,0.095,110,0.18,8890,27.98711,-99.75936,6070,5553,1040.518639,1239.514497,5778000,6883024,53.5,"XLINK",2014-05-01
"4247942582",144779,86051.5,4.74,0.88,28.1,0.102,64,0.16,8525,28.09944,-99.68912,5925,5417,787.1515599,410.8947757,4264000,2225817,56.90000153,"XLINK",2014-05-01
"4228334425",197138.5,98996,3.2,0.42,27.6,0.071,113,0.28,7783,28.46362,-99.34837,7381,6744,427.9359431,1188.638049,2886000,8016175,43,"XLINK",2014-05-01
"4228334446",217388.5,130211,3.2,0.42,27.6,0.071,113,0.28,7795,28.46362,-99.34818,6916,6317,416.6534748,1193.66234,2632000,7540365,43,"XLINK",2014-05-01
"4231135692",201298,112230,3.25,0.35,27.6,0.073,129,0.25,10664,28.58258,-98.42047,4990,4556,1287.093942,1930.003512,5864000,8793096,44.58000183,"XLINK",2014-05-01
"4228334466",219622,129474,3.27,0.44,28.8,0.073,127,0.24,9218,28.4357,-99.12574,6887,6273,1359.158297,1171.160051,8526000,7346687,45,"XLINK",2014-05-01
"4216333803",84105,24483,3.97,0.67,29.3,0.087,95,0.19,6340,28.83376,-99.30363,6089,5544,856.0606061,767.2895022,4746000,4253853,35,"XLINK",2014-05-01
"4247942531",232452.5,101194,4.74,0.88,28.1,0.102,64,0.16,8521,28.09945,-99.68933,5820,5299,828.8356294,561.7129647,4392000,2976517,66.80000305,"XLINK",2014-05-01
"4247942613",234121,107636.5,4.81,0.91,27.8,0.103,64,0.16,8537,28.09614,-99.69587,5927,5394,814.6088246,715.2319244,4394000,3857961,65.19999695,"XLINK",2014-05-01
"4228334439",201174,109598.5,3.2,0.42,27.6,0.071,113,0.28,7793,28.46362,-99.34825,7164,6517,422.2801903,1186.939389,2752000,7735284,42,"XLINK",2014-05-01
"4247941684",345101.5,107561,4.19,0.73,30.1,0.091,68,0.17,8629,28.1337,-99.6603,6067,5519,689.9800689,1461.446276,3808000,8065722,64.80000305,"SLKW",2014-05-01
"4231135696",137279.5,81993,3.63,0.45,29,0.08,185,0.21,11109,28.36851,-98.69797,4978,4528,644.8763251,607.9704064,2920000,2752890,54.20000076,"XLINK",2014-05-01
"4228334328",158343,64842.5,3.42,0.41,27,0.076,113,0.27,8298,28.53307,-99.19492,5188,4711,1594.56591,1276.216939,7512000,6012258,39.59999847,"XLINK",2014-05-01
"4228334438",234003,127506.5,3.2,0.42,27.6,0.071,113,0.28,7792,28.46362,-99.34831,7315,6640,415.3614458,1179.812651,2758000,7833956,44,"XLINK",2014-05-01
"4212735503",103297.5,69635,4.36,0.62,25.4,0.094,189,0.22,6114,28.27235,-99.99996,7298,6623,1208.515778,811.6728069,8004000,5375709,47.79999924,"XLINK",2014-05-01
"4247942612",256788,111325.5,4.81,0.92,27.8,0.103,64,0.16,8537,28.09611,-99.69595,5945,5394,868.3722655,755.3405636,4684000,4074307,63.40000153,"XLINK",2014-05-01
"4212735801",77259.5,34168,3.3,0.41,29.3,0.073,126,0.22,7105,28.60702,-99.45217,5214,4727,2045.694944,1789.193992,9670000,8457520,40.70000076,"XLINK",2014-05-01
"4212736336",176421,118900.5,3.77,0.62,26.8,0.083,121,0.24,7881,28.44273,-99.40798,7374,6678,1228.811021,1211.871968,8206000,8092881,43,"SLKW",2014-05-01
"4228334318",123727,45425,3.73,0.51,28.3,0.082,128,0.21,10298,28.38525,-98.80386,5211,4717,1893.576426,2363.503922,8932000,11148648,45.33000183,"XLINK",2014-05-01
"4247942499",540435,154882,4.6,0.91,29,0.098,107,0.17,8903,27.99348,-99.75454,6464,5850,1048.205128,1314.639487,6132000,7690641,62.40000153,"XLINK",2014-05-01
"4247942543",169159.5,101077,4.77,0.9,28,0.102,64,0.16,8516,28.09836,-99.69149,5728,5181,849.2569002,563.7417487,4400000,2920746,62.79999924,"XLINK",2014-05-01
"4229735461",249568.5,92234,3.83,0.6,27,0.086,173,0.23,12802,28.68963,-98.00844,7107,6428,1505.911637,922.5085563,9680000,5929885,64,"XLINK",2014-05-01
"4228334329",180888,83546,3.42,0.41,27,0.076,113,0.27,8309,28.53303,-99.19494,5133,4640,1543.534483,1282.846552,7162000,5952408,39.59999847,"XLINK",2014-05-01
"4247942611",290791.5,118049.5,4.81,0.92,27.8,0.103,64,0.16,8534,28.09607,-99.69601,5950,5377,879.6726799,761.3576344,4730000,4093820,64.19999695,"XLINK",2014-05-01
"4228334440",178552.5,100252,3.2,0.42,27.6,0.071,113,0.28,7798,28.46388,-99.34833,6639,5997,425.5461064,1181.335501,2552000,7084469,43,"XLINK",2014-05-01
"4250733084",65794.5,17041,3.62,0.62,28.9,0.08,109,0.2,5634,28.83256,-99.47574,7584,6846,1216.476775,596.6849255,8328000,4084905,33,"XLINK",2014-05-01
"4217733274",418187.5,215383.5,2.52,0.16,24.4,0.058,194,0.31,11245,29.37477,-97.28429,7583,6842,2323.881906,2571.397837,15900000,17593504,42,"XLINK",2014-05-01
"4212333159",227924,146940,5.01,1.02,23.5,0.108,166,0.24,13026,28.98588,-97.70067,5683,5124,991.0226386,1022.571624,5078000,5239657,54.38999939,"XLINK",2014-05-01
"4247942336",496305,148395,4.49,0.88,29.2,0.095,110,0.18,8919,27.98715,-99.75933,6099,5498,1726.44598,1101.447617,9492000,6055759,56.70000076,"XLINK",2014-05-01
"4229735529",201447.5,115321.5,3.45,0.51,29.7,0.077,174,0.21,12138,28.61207,-98.22495,5672,5106,847.6302389,827.7849589,4328000,4226670,49.68999863,"XLINK",2014-05-01
"4229735531",238456.5,111102,3.45,0.51,29.7,0.077,174,0.21,12131,28.6119,-98.22495,4596,4137,807.8317621,776.7817259,3342000,3213546,49.68999863,"XLINK",2014-05-01
"4228334496",206029.5,81608,3.1,0.32,27.4,0.068,109,0.31,7652,28.4905,-99.31205,7017,6305,1194.290246,1177.105789,7530000,7421652,46,"XLINK",2014-05-01
"4231135827",74995.5,38955.5,2.47,0.14,30.2,0.057,113,0.27,10074,28.64081,-98.47253,4630,4158,1267.436267,911.3694084,5270000,3789474,40,"XLINK",2014-05-01
"4228334494",194382.5,67407.5,3.07,0.32,27.4,0.067,109,0.31,7638,28.48836,-99.31575,7033,6316,1185.243825,818.1025966,7486000,5167136,42,"XLINK",2014-05-01
"4229735530",256849,118707,3.45,0.51,29.7,0.077,174,0.21,12153,28.61199,-98.22495,5465,4904,839.7226754,814.7777325,4118000,3995670,49.68999863,"XLINK",2014-05-01
"4247942586",202315,106948,4.77,0.9,28,0.102,64,0.16,8516,28.09826,-99.69175,5808,5206,855.551287,558.7326162,4454000,2908762,63.79999924,"XLINK",2014-05-01
"4247942544",164046,85014,4.77,0.9,28,0.102,64,0.16,8523,28.09839,-99.69142,5892,5281,833.1755349,702.0978981,4400000,3707779,63.79999924,"XLINK",2014-05-01
"4247941722",286289.5,78769.5,4.29,0.76,29.9,0.093,68,0.17,8584,28.13191,-99.66813,4585,4106,720.8962494,1526.494398,2960000,6267786,61.59999847,"SLKW",2014-05-01
"4228334325",97797,50976.5,3.87,0.46,25.1,0.082,109,0.3,7870,28.63931,-99.00452,5522,4937,1373.70873,923.9546283,6782000,4561564,37.09999847,"XLINK",2014-05-01
"4247942501",498899,0,4.6,0.91,29,0.098,107,0.17,8876,27.99339,-99.75461,6277,5604,1037.473233,1273.020164,5814000,7134005,57,"XLINK",2014-05-01
"4247942542",169475,92717.5,4.74,0.91,28.2,0.102,65,0.15,7708,28.11277,-99.69772,5935,5297,75.89201435,40.27619407,402000,213343,63.5,"XLINK",2014-05-01
"4247941984",601404,174594,4.7,0.94,28.7,0.1,103,0.17,8895,27.99885,-99.74831,6940,6191,1714.747214,1095.249717,10616000,6780691,63.09999847,"XLINK",2014-05-01
"4204132151",70800,35215,2.6,0,16.3,0.057,651,0.46,8465,30.85274,-96.25035,6464,5764,160.7243234,91.33761277,926415,526470,37.09999847,"XLINK",2014-05-01
"4247942584",119973,84165.5,4.77,0.9,28,0.102,64,0.16,8513,28.09833,-99.69161,5857,5222,847.9509766,559.078514,4428000,2919508,62.09999847,"XLINK",2014-05-01
"4212333157",198469,124907.5,5,1.02,23.5,0.108,166,0.24,13049,28.98587,-97.70086,5238,4666,945.1350193,941.7278183,4410000,4394102,54,"XLINK",2014-05-01
"4212333416",203660,109077,2.43,0.12,22.4,0.054,186,0.35,12868,29.34935,-97.21484,6918,6161,1511.442948,1905.702159,9312000,11741031,56,"XLINK",2014-05-01
"4247942583",95896,69910.5,4.74,0.88,28.1,0.102,64,0.16,8517,28.09944,-99.68912,5870,5222,864.8027576,434.7983531,4516000,2270517,57.09999847,"XLINK",2014-05-01
"4247942672",259536,122289,5.03,1.05,27.2,0.108,81,0.16,8148,28.11583,-99.76689,6045,5357,815.7550868,731.6328169,4370000,3919357,63.29999924,"XLINK",2014-05-01
"4247942585",207973,108843,4.77,0.9,28,0.102,64,0.16,8516,28.09841,-99.69151,5843,5177,858.0258837,567.6287425,4442000,2938614,63.79999924,"XLINK",2014-05-01
"4201334894",21755.5,17611.5,2.55,0.17,31.1,0.059,104,0.24,9602,28.69317,-98.46246,4801,4248,966.5725047,1019.763889,4106000,4331957,37,"XLINK",2014-05-01
